# Testing boundary problem 3
0.666	0.5556	0.5556
0.667	0.5568	0.5568
0.668	0.5581	0.5581
0.669	0.5593	0.5593
0.67	0.5605	0.5605
0.671	0.5617	0.5617
0.672	0.5629	0.5629
0.673	0.5641	0.5641
0.674	0.5654	0.5654
0.675	0.5666	0.5666
0.676	0.5678	0.5678
0.677	0.569	0.569
0.678	0.5702	0.5702
0.679	0.5715	0.5715
0.68	0.5727	0.5727
0.681	0.5739	0.5739
0.682	0.5751	0.5751
0.683	0.5763	0.5763
0.684	0.5776	0.5776
0.685	0.5788	0.5788
0.686	0.58	0.58
0.687	0.5813	0.5813
0.688	0.5825	0.5825
0.689	0.5837	0.5837
0.69	0.5849	0.5849
0.691	0.5862	0.5862
0.692	0.5874	0.5874
0.693	0.5886	0.5886
0.694	0.5899	0.5899
0.695	0.5911	0.5911
0.696	0.5923	0.5923
0.697	0.5936	0.5936
0.698	0.5948	0.5948
0.699	0.596	0.596
0.7	0.5973	0.5973
0.701	0.5985	0.5985
0.702	0.5997	0.5997
0.703	0.601	0.601
0.704	0.6022	0.6022
0.705	0.6034	0.6034
0.706	0.6047	0.6047
0.707	0.6059	0.6059
0.708	0.6072	0.6072
0.709	0.6084	0.6084
0.71	0.6096	0.6096
0.711	0.6109	0.6109
0.712	0.6121	0.6121
0.713	0.6134	0.6134
0.714	0.6146	0.6146
0.715	0.6159	0.6159
0.716	0.6171	0.6171
0.717	0.6183	0.6183
0.718	0.6196	0.6196
0.719	0.6208	0.6208
0.72	0.6221	0.6221
0.721	0.6233	0.6233
0.722	0.6246	0.6246
0.723	0.6258	0.6258
0.724	0.6271	0.6271
0.725	0.6283	0.6283
0.726	0.6296	0.6296
0.727	0.6308	0.6308
0.728	0.6321	0.6321
0.729	0.6333	0.6333
0.73	0.6346	0.6346
0.731	0.6359	0.6359
0.732	0.6371	0.6371
0.733	0.6384	0.6384
0.734	0.6396	0.6396
0.735	0.6409	0.6409
0.736	0.6421	0.6421
0.737	0.6434	0.6434
0.738	0.6447	0.6447
0.739	0.6459	0.6459
0.74	0.6472	0.6472
0.741	0.6484	0.6484
0.742	0.6497	0.6497
0.743	0.651	0.651
0.744	0.6522	0.6522
0.745	0.6535	0.6535
0.746	0.6548	0.6548
0.747	0.656	0.656
0.748	0.6573	0.6573
0.749	0.6586	0.6586
0.75	0.6598	0.6598
0.751	0.6611	0.6611
0.752	0.6624	0.6624
0.753	0.6636	0.6636
0.754	0.6649	0.6649
0.755	0.6662	0.6662
0.756	0.6675	0.6675
0.757	0.6687	0.6687
0.758	0.67	0.67
0.759	0.6713	0.6713
0.76	0.6725	0.6725
0.761	0.6738	0.6738
0.762	0.6751	0.6751
0.763	0.6764	0.6764
0.764	0.6777	0.6777
0.765	0.6789	0.6789
0.766	0.6802	0.6802
0.767	0.6815	0.6815
0.768	0.6828	0.6828
0.769	0.6841	0.6841
0.77	0.6853	0.6853
0.771	0.6866	0.6866
0.772	0.6879	0.6879
0.773	0.6892	0.6892
0.774	0.6905	0.6905
0.775	0.6918	0.6918
0.776	0.693	0.693
0.777	0.6943	0.6943
0.778	0.6956	0.6956
0.779	0.6969	0.6969
0.78	0.6982	0.6982
0.781	0.6995	0.6995
0.782	0.7008	0.7008
0.783	0.7021	0.7021
0.784	0.7034	0.7034
0.785	0.7046	0.7046
0.786	0.7059	0.7059
0.787	0.7072	0.7072
0.788	0.7085	0.7085
0.789	0.7098	0.7098
0.79	0.7111	0.7111
0.791	0.7124	0.7124
0.792	0.7137	0.7137
0.793	0.715	0.715
0.794	0.7163	0.7163
0.795	0.7176	0.7176
0.796	0.7189	0.7189
0.797	0.7202	0.7202
0.798	0.7215	0.7215
0.799	0.7228	0.7228
0.8	0.7241	0.7241
0.801	0.7254	0.7254
0.802	0.7267	0.7267
0.803	0.728	0.728
0.804	0.7293	0.7293
0.805	0.7306	0.7306
0.806	0.7319	0.7319
0.807	0.7333	0.7333
0.808	0.7346	0.7346
0.809	0.7359	0.7359
0.81	0.7372	0.7372
